transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,avg_amount,amount_deviation,device_count,is_new_device,location_count,is_new_location,hour,is_night,amount_anomaly,invalid_ip,missing_payment,invalid_location,location_mismatch,time_anomaly,pattern_flag,risk_score,risk_level,predicted,anomaly_count,final_score,fraud,confidence,explanation,fraud_type
TXN-C07639CA93DA,USR0016,1242.0,2024-03-19 11:28:20.000000,bangalo,bangalore,Fuel,DEV-CC1C3D00,ATM,Wallet,9977.33,success,,,1634.895270914066,0.7592173057056552,4.0,0,0,1,11.0,0,False,False,False,False,True,False,False,20,Low,1,1,41.8,0,100.0,New location,New Location
TXN-7BC6D9DEA0B5,USR0016,1791.7363991797379,2024-03-20 00:00:00.000000,delhi,del,Fuel,DEV-DD68AA2E,ATM,Wallet,8185.59,success,192.17.99.193,,1634.895270914066,1.0952635116908154,3.0,0,10,0,0.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-0598F0C057FB,USR0016,2255.9444060376327,,delhi,del,Utilities,DEV-DD68AA2E,ATM,Wallet,23885.61,success,192.17.99.73,,1634.895270914066,1.379027402394232,4.0,0,11,0,,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-25316DF563D5,USR0016,1395.0823233214537,,chennai,chennai,Food & Dining,DEV-CC1C3D00,mobile,Wallet,34801.41,success,192.17.99.31,,1634.895270914066,0.8527943983491947,5.0,0,0,1,,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New location,New Location
TXN-66D073DD18F8,USR0016,1739.0,,del,new delhi,Fuel,DEV-DAA00FDD,ATM,Card,31920.87,success,192.17.99.247,,1634.895270914066,1.0630264852030067,5.0,0,1,0,,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-AABB202E74BA,USR0016,412.78197389883655,,new delhi,bengaluru,Electronics,DEV-CC1C3D00,ATM,Card,11219.47,success,192.17.99.165,,1634.895270914066,0.2523278728400457,6.0,0,1,0,,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-041434AFBCDB,USR0017,8006.0,2024-03-14 05:12:13.222917,kolkata,ccu,Utilities,DEV-BFA447A1,ATM,UPI,88263.63,success,192.185.30.64,,4251.70053593689,1.8825684838013734,0.0,1,0,1,5.0,1,False,False,False,False,True,True,True,60,Medium,1,2,83.6,1,100.0,"New device used, New location, Unusual time (night)","New Device, New Location, Night Activity"
TXN-87BA79BEC17F,USR0017,2171.675779146141,2024-03-16 03:10:56.732172,ccu,kolkata,Food & Dining,DEV-BFA447A1,ATM,,88263.63,failed,192.185.30.133,,4251.70053593689,0.5106580538165522,1.0,0,0,1,3.0,1,False,False,True,False,True,True,False,40,Medium,1,3,55.4,0,100.0,"New location, Unusual time (night)","New Location, Night Activity"
TXN-628755C3137C,USR0017,1544.78,2024-03-18 04:46:47.418314,ccu,ccu,Utilities,DEV-BFA447A1,mobile,UPI,86718.85,success,192.185.30.29,,4251.70053593689,0.36324683267632846,2.0,0,1,0,4.0,1,False,False,False,False,False,True,False,20,Low,1,1,41.8,0,100.0,Unusual time (night),Night Activity
TXN-AE30E91B83AB,USR0017,4740.21320460197,2024-03-18 07:25:53.000000,kolkata,kolkata,Fuel,,web,UPI,86718.85,pending,192.185.30.221,,4251.70053593689,1.1146360211694704,,0,1,0,7.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-3FD611062E62,USR0017,838.8,2024-03-18 23:48:00.000000,ccu,calcutta,Food & Dining,DEV-A230C5C8,mobile,UPI,85880.05,success,192.185.30.18,,4251.70053593689,0.19723937599457805,0.0,1,2,0,23.0,1,False,False,False,False,True,True,False,40,Medium,1,2,53.6,0,100.0,"New device used, Unusual time (night)","New Device, Night Activity"
TXN-963CF8F0C18B,USR0017,4675.110665179814,2024-03-19 01:16:00.336229,ccu,calcutta,Fuel,DEV-A230C5C8,ATM,UPI,81204.94,success,192.185.30.107,,4251.70053593689,1.0993275039409434,1.0,0,3,0,1.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-F97332876F91,USR0017,3025.341273494849,2024-03-19 18:36:23.862379,kolkata,kolkata,Grocery,DEV-BFA4??,ATM,UPI,72620.77,success,192.185.30.245,,4251.70053593689,0.7113929720490774,0.0,1,2,0,18.0,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New device used,New Device
TXN-4755AA8BE897,USR0017,6700.11,2024-03-20 09:16:42.000000,calcutta,ccu,Healthcare,DEV-BFA447A1,ATM,NetBanking,61194.27,success,,,4251.70053593689,1.5754953689735722,3.0,0,0,1,9.0,0,False,False,False,False,True,False,True,20,Low,1,1,61.8,1,100.0,New location,New Location
TXN-DD5BC6712C81,USR0017,0.0,2024-03-22 00:00:00.000000,kolkata,kolkata,Grocery,NEW-E515CB73,mobile,UPI,24535.77,success,101.93.7.73,,4251.70053593689,0.0,0.0,1,3,0,0.0,1,False,False,False,False,False,True,False,40,Medium,1,1,51.8,0,100.0,"New device used, Unusual time (night)","New Device, Night Activity"
TXN-56342B9A26F8,USR0017,3819.67,2024-03-22 08:48:28.000000,bom,mumbai,Utilities,DEV-A230C5C8,web,UPI,57374.6,success,192.185.30.68,,4251.70053593689,0.8981751636924297,2.0,0,0,1,8.0,0,False,False,False,False,True,False,False,20,Low,1,1,41.8,0,100.0,New location,New Location
TXN-BF311956DD97,USR0017,3310.4130274058325,2024-03-23 20:21:42.000000,kolkata,calcutta,Electronics,DEV-A230C5C8,ATM,Card,54064.19,success,192.185.30.95,,4251.70053593689,0.7784260846564717,3.0,0,4,0,20.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-598BA0B6F8E0,USR0017,4640.379475122063,2024-03-27 05:14:54.535697,kolkata,mumbai,Food & Dining,DEV-BFA447A1,ATM,UPI,49423.81,success,192.185.30.12,,4251.70053593689,1.0911606486064895,4.0,0,5,0,5.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-E9A64F251528,USR0017,2840.4169235275053,2024-03-27 06:56:35.098911,kolkata,kolkata,Fuel,DEV-BFA447A1,ATM,UPI,46583.39,success,192.185.30.142,,4251.70053593689,0.6679089908929474,5.0,0,6,0,6.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-146861F39AA5,USR0017,8657.869503289396,2024-03-27 16:05:00.000000,kolkata,calcutta,,DEV-A230C5C8,ATM,UPI,37925.52,success,,,4251.70053593689,2.035852143861812,4.0,0,7,0,16.0,0,False,False,False,False,True,False,True,25,Low,1,1,64.3,1,100.0,Normal transaction,Normal
TXN-8F1105741194,USR0017,4916.311830170674,2024-03-27 23:12:43.766184,kolkata,kolkata,Entertainment,DEV-BFA447A1,mobile,NetBanking,33009.21,success,192.185.30.199,,4251.70053593689,1.1560446799924007,6.0,0,8,0,23.0,1,False,False,False,False,False,True,False,20,Low,1,1,41.8,0,100.0,Unusual time (night),Night Activity
TXN-6DC6827AEF04,USR0017,3491.0417008626837,2024-03-28 02:27:52.000000,ccu,kolkata,,DEV-A230C5C8,ATM,UPI,29518.17,success,192.185.30.78,,4251.70053593689,0.8208999602398739,5.0,0,4,0,2.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-C00CEC74F22D,USR0017,5262.87,2024-03-29 00:54:36.000000,kolkata,kolkata,Fuel,DEV-A230C5C8,mobile,Card,29518.17,failed,192.185.30.39,,4251.70053593689,1.2375359975448081,6.0,0,9,0,0.0,1,False,False,False,False,False,True,False,20,Low,1,1,41.8,0,100.0,Unusual time (night),Night Activity
TXN-EEE88C06F033,USR0017,3.65,2024-06-29 00:00:00.000000,ccu,kolkata,Utilities,CNP-1A8ACF5C,ATM,Card,17447.18,success,192.185.30.6,,4251.70053593689,0.000858278162112792,0.0,1,5,0,0.0,1,False,False,False,False,True,True,False,40,Medium,1,2,53.6,0,100.0,"New device used, Unusual time (night)","New Device, Night Activity"
TXN-F83F3154F730,USR0017,0.0,,kolkata,calcutta,Travel,DEV-BFA447A1,ATM,UPI,67894.39,success,192.185.30.80,,4251.70053593689,0.0,7.0,0,10,0,,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-63B8563296BD,USR0017,5558.8268,,kolkata,bengaluru,Education,DEV-BFA447A1,ATM,UPI,75646.11,success,192.185.30.131,,4251.70053593689,1.3071286710705021,8.0,0,11,0,,0,False,False,False,False,True,False,True,0,Low,1,1,51.8,0,100.0,Normal transaction,Normal
TXN-88E4217F96F2,USR0017,6578.83,,blr,kolkata,Entertainment,ATO-30059AAC,ATM,Wallet,20644.09,success,192.168..1,,4251.70053593689,1.5469770195212327,0.0,1,0,1,,0,False,False,False,False,True,False,True,40,Medium,1,1,71.8,1,100.0,"New device used, New location","New Device, New Location"
TXN-920B0B65B979,USR0018,5521.5,2024-01-06 04:55:50.045999,jaipur,jai,,DEV-5A0A15C2,web,Card,143570.55,success,192.112.41.183,,5434.974488077149,1.0157332438020885,0.0,1,0,1,4.0,1,False,False,False,False,True,True,True,60,Medium,1,2,83.6,1,100.0,"New device used, New location, Unusual time (night)","New Device, New Location, Night Activity"
TXN-44F6581B6000,USR0018,4771.0,2024-01-10 00:26:05.631908,jaipur,jai,Electronics,DEV-A4E6DB8C,web,UPI,138798.97,success,999.168.1.1,,5434.974488077149,0.8776715215393941,0.0,1,1,0,0.0,1,False,True,False,False,True,True,False,40,Medium,1,3,55.4,0,100.0,"New device used, Unusual time (night)","New Device, Night Activity"
TXN-1F07170D7235,USR0018,9368.43,2024-01-11 14:18:09.782119,jaipur,jaipur,Electronics,DEV-5A0A15C2,web,UPI,122382.82,success,192.112.41.120,,5434.974488077149,1.7234131654863354,1.0,0,2,0,14.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-EF9833AE6064,USR0018,6810.92,2024-01-15 05:16:00.000000,jaipur,jai,Entertainment,DEV-5A0A15C2,web,Card,108118.2,success,192.112.41.24,,5434.974488077149,1.252934504188449,2.0,0,3,0,5.0,1,False,False,False,False,True,True,True,20,Low,1,2,63.6,1,100.0,Unusual time (night),Night Activity
TXN-A45FE7FF38E2,USR0018,5746.935933081269,2024-01-15 23:26:20.000000,chennai,jaipur,Education,DEV-A4E6DB8C,mobile,,102371.27,success,192.112.41.104,,5434.974488077149,1.0572043606323318,1.0,0,0,1,23.0,1,False,False,True,False,True,True,True,40,Medium,1,3,75.4,1,100.0,"New location, Unusual time (night)","New Location, Night Activity"
TXN-2910CED5B6B3,USR0018,4224.40658917553,2024-01-19 00:15:49.000000,jaipur,jaipur,Electronics,DEV,web,,,success,,,5434.974488077149,0.7771203853956674,0.0,1,4,0,0.0,1,False,False,True,False,False,True,False,40,Medium,1,2,53.6,0,100.0,"New device used, Unusual time (night)","New Device, Night Activity"
TXN-98D8250A1FA0,USR0018,2611.0,2024-01-19 08:11:44.668162,jai??,jai,Clothing,DEV-5A0A15C2,web,NetBanking,91793.94,success,192.112.41.32,,5434.974488077149,0.48031866332830814,3.0,0,0,1,8.0,0,False,False,False,False,True,False,False,20,Low,1,1,41.8,0,100.0,New location,New Location
TXN-71A3D3C11535,USR0018,4490.3696653367915,2024-01-19 10:03:59.304156,jaipur,jai,Travel,DEV-A4E6DB8C,web,UPI,87303.57,success,192.112.41.98,,5434.974488077149,0.8260468615490425,2.0,0,5,0,10.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-4DE5BEF6FBCF,USR0018,3436.5385949925776,2024-01-20 01:47:37.388519,jaipur,jaipur,Food & Dining,DEV-A4E6DB8C,web,UPI,87303.57,failed,192.112.41.158,,5434.974488077149,0.6321844597560233,3.0,0,6,0,1.0,1,False,False,False,False,False,True,False,20,Low,1,1,41.8,0,100.0,Unusual time (night),Night Activity
TXN-1AEE8FD08F0D,USR0018,10144.350227073517,2024-01-21 00:00:00.000000,jai,jai,Education,DEV-A4E6DB8C,web,UPI,,success,192.112.41.36,,5434.974488077149,1.8661511839916394,4.0,0,0,1,0.0,1,False,False,False,False,False,True,False,40,Medium,1,1,51.8,0,100.0,"New location, Unusual time (night)","New Location, Night Activity"
TXN-DD6B2C3C02CA,USR0018,8192.82962605025,2024-01-22 01:37:26.000000,jai,jaipur,Entertainment,,ATM,UPI,68966.39,success,192.112.41.140,,5434.974488077149,1.5071501244201526,,0,1,0,1.0,1,False,False,False,False,True,True,True,20,Low,1,2,63.6,1,100.0,Unusual time (night),Night Activity
TXN-27701C9EAFBF,USR0018,6244.29,2024-01-25 17:23:50.025701,jaipur,jaipur,Healthcare,DEV-A4E6DB8C,web,UPI,62722.1,success,192.112.41.153,,5434.974488077149,1.1486974439809732,5.0,0,7,0,17.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-7328704A8992,USR0018,3970.180240649178,2024-01-25 19:34:14.000000,jaipur,jai,Healthcare,DEV-A4E6DB8C,mobile,UPI,58751.92,success,192.112.41.64,,5434.974488077149,0.730352993627374,6.0,0,8,0,19.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-D83A15F4C2D5,USR0018,3543.870401282452,2024-01-26 23:02:07.000000,jai,jaipur,Entertainment,DEV-5A0A15C2,mobile,UPI,55208.05,success,192.112.41.252,,5434.974488077149,0.6519291819811345,4.0,0,2,0,23.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-28B3834385D5,USR0018,0.0,2024-02-28 06:04:10.000000,bengaluru,madras,Travel,ATO-7EB772E9,web,Wallet,45778.37,success,246.82.124.200,,5434.974488077149,0.0,0.0,1,0,1,6.0,0,False,False,False,False,True,False,False,40,Medium,1,1,51.8,0,100.0,"New device used, New location","New Device, New Location"
TXN-EADB5A9BF319,USR0018,5784.71,2024-06-01 00:58:45.000000,jai,jaipur,Healthcare,DEV-5A0A15C2,mobile,Wallet,149092.05,success,192.112.41.218,,5434.974488077149,1.0641532650103016,5.0,0,3,0,0.0,1,False,False,False,False,True,True,True,20,Low,1,2,63.6,1,100.0,Unusual time (night),Night Activity
TXN-160F5924C82D,USR0018,4661.0,2024-11-01 01:46:52.000000,jai,jaipur,Travel,DEV-A#,web,UPI,134137.18,success,192.112.41.112,,5434.974488077149,0.8574359593156814,0.0,1,4,0,1.0,1,False,False,False,False,True,True,False,40,Medium,1,2,53.6,0,100.0,"New device used, Unusual time (night)","New Device, Night Activity"
TXN-7BAF82F53E8B,USR0018,2385.934759915761,2024-11-01 11:30:29.000000,jai,jaipur,,DEV-A4E6DB8C,web,NetBanking,131751.25,success,192.112.41.82,,5434.974488077149,0.4389157390544948,7.0,0,5,0,11.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-CCE5EEDC87E3,USR0018,3741.82,,jaipur,blr,Food & Dining,DEV-5A0A15C2,web,UPI,98629.44,success,192.112.41.200,,5434.974488077149,0.6883439221812064,6.0,0,9,0,,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-88929D959922,USR0018,7453.693723985646,,jaipur,jaipur,T#,D??,web,UPI,114929.13,success,192.112.41.219,,5434.974488077149,1.3711789377109862,0.0,1,10,0,,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New device used,New Device
TXN-0C0B259D942E,USR0018,5595.71,,jaipur,jai,Entertainment,DEV-5A0A15C2,web,UPI,49612.34,success,192.112.41.207,,5434.974488077149,1.0293848899168314,7.0,0,11,0,,0,False,False,False,False,True,False,True,0,Low,1,1,51.8,0,100.0,Normal transaction,Normal
TXN-3723C5EA9AAD,USR0019,276.0512854899978,2024-01-28 12:08:57.000000,ahmedabad,amd,,DEV-C84ABCD7,mobile,NetBanking,145123.85,success,192.196.46.242,,286.0438260174528,0.9617043129616499,0.0,1,0,1,12.0,0,False,False,False,False,True,False,False,40,Medium,1,1,51.8,0,100.0,"New device used, New location","New Device, New Location"
TXN-AB86B8B6434B,USR0019,166.67405274889256,2024-01-28 15:59:00.000000,ahmedabad,ahmedabad,Education,DEV-939FE4D8,ATM,Wallet,144957.17,success,192.196.46.167,,286.0438260174528,0.5806571597842292,0.0,1,1,0,15.0,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New device used,New Device
TXN-185166D6EE58,USR0019,181.41110223565576,2024-01-30 10:33:42.844930,ahmedabad,ahmedabad,Healthcare,,ATM,,144775.76,success,192.196.46.45,,286.0438260174528,0.6319979243330796,,0,2,0,10.0,0,False,False,True,False,False,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-7A7F25526C5A,USR0019,203.77818057898202,2024-02-02 14:31:06.167884,amd,ahmedabad,Electronics,DEV-C84ABCD7,web,NetBanking,144546.08,pending,192.196.46.54,,286.0438260174528,0.7099200961967109,1.0,0,0,1,14.0,0,False,False,False,False,True,False,False,20,Low,1,1,41.8,0,100.0,New location,New Location
TXN-ACCD3FEA4A57,USR0019,143.51894001696445,2024-02-03 06:03:11.605615,ahmedabad,ahmedabad,Travel,DEV-C84ABCD7,ATM,NetBanking,144402.56,success,192.196.46.188,,286.0438260174528,0.4999896427252828,2.0,0,3,0,6.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-F2070C6E5990,USR0019,173.331726655361,2024-02-06 11:46:29.000000,ahmedabad,ahmedabad,Utilities,DEV-00E01FDD,ATM,NetBanking,144229.23,success,192.196.46.213,,286.0438260174528,0.603851088038459,0.0,1,4,0,11.0,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New device used,New Device
TXN-364478D1B6CB,USR0019,293.03,2024-02-13 23:11:05.000000,amd,blr,Grocery,DEV-00E01FDD,web,Card,143408.53,success,192.196.46.156,,286.0438260174528,1.0208545644949119,1.0,0,1,0,23.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-A96BCC1BA9B4,USR0019,276.7388909869905,2024-02-15 00:00:00.000000,ahmedabad,amd,Grocery,DEV-939FE4D8,ATM,NetBanking,142966.2,success,192.196.46.216,,286.0438260174528,0.9640997851323382,1.0,0,5,0,0.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-00857C790C38,USR0019,1269.39,2024-03-02 03:02:09.000000,del,delhi,Entertainment,DEV-00E01FDD,web,NetBanking,142710.24,success,192.196.46.185,,286.0438260174528,4.422286372126391,2.0,0,0,1,3.0,1,False,False,False,False,True,True,False,80,High,1,2,73.6,1,100.0,"High amount deviation, New location, Unusual time (night)","High Amount, New Location, Night Activity"
TXN-64009524ED6D,USR0019,308.79,2024-06-27 19:41:24.960586,amd,ahmedabad,Clothing,DEV-00E01FDD,ATM,NetBanking,145499.17,success,192.196.46.243,,286.0438260174528,1.0757590723488513,3.0,0,2,0,19.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-BEB7632A0EB0,USR0019,397.4003778039689,2024-06-28 00:00:00.000000,ahmedabad,amd,Clothing,DEV-939FE4D8,ATM,NetBanking,145499.17,pending,192.196.46.57,,286.0438260174528,1.384458893673631,2.0,0,6,0,0.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-1793671F8102,USR0019,99.26702282394136,2024-06-28 23:50:11.000000,ahmedabad,ahmedabad,Utilities,DEV-939FE4D8,web,NetBanking,,success,192.196.46.16,,286.0438260174528,0.3458253194336455,3.0,0,7,0,23.0,1,False,False,False,False,False,True,False,20,Low,1,1,41.8,0,100.0,Unusual time (night),Night Activity
TXN-0D029524CC90,USR0019,293.39339158137426,2024-08-02 01:40:06.000000,amd,ahmedabad,Healthcare,DEV-939FE4D8,ATM,UPI,143935.83,success,192.196.46.76,,286.0438260174528,1.0221205439323242,4.0,0,3,0,1.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-B4E1E2CC6F84,USR0019,234.26582798614837,2024-12-02 14:43:54.000000,bengaluru,del,Entertainment,DEV-00E01FDD,ATM,NetBanking,143701.57,success,192.196.46.242,,286.0438260174528,0.8161326137420722,4.0,0,0,1,14.0,0,False,False,False,False,True,False,False,20,Low,1,1,41.8,0,100.0,New location,New Location
TXN-FD9580A380DF,USR0019,229.69,,ahmedabad,ahmedabad,Utilities,DEV-C84ABCD7,web,UPI,,success,192.196.46.47,,286.0438260174528,0.8001913965083313,3.0,0,8,0,,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-74FD25F882E9,USR0019,150.42,,ahmedabad,bengaluru,Electronics,DEV-00E01FDD,ATM,Card,144546.08,pending,192.196.46.89,,286.0438260174528,0.5240314766110112,5.0,0,9,0,,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-A79F4B3BC848,USR0019,165.59424338841924,,amd,amd,Healthcare,DEV-...,ATM,NetBanking,143242.94,success,192.196.46.237,,286.0438260174528,0.5768953322770678,0.0,1,4,0,,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New device used,New Device
TXN-91374C5B80EB,USR0020,2554.031271653732,2024-03-11 00:00:00.000000,lucknow,lucknow,,DEV-175B1F96,mobile,Card,172197.09,success,192.96.196.44,,8578.713834176531,0.29768257088948286,0.0,1,0,1,0.0,1,False,False,False,False,False,True,False,60,Medium,1,1,61.8,1,100.0,"New device used, New location, Unusual time (night)","New Device, New Location, Night Activity"
TXN-720E877F9A07,USR0020,7459.26,2024-03-12 00:49:15.747757,calcutta,calcutta,Travel,DEV-175B1F96,mobile,UPI,164737.83,success,192.96.196.165,,8578.713834176531,0.8694066194010688,1.0,0,0,1,0.0,1,False,False,False,False,False,True,False,40,Medium,1,1,51.8,0,100.0,"New location, Unusual time (night)","New Location, Night Activity"
TXN-E7ADEA359440,USR0020,9187.91198192457,2024-03-12 17:30:00.000000,jai,jaipur,Healthcare,DEV-C894B8F5,mobile,Card,155549.92,success,192.96.196.120,,8578.713834176531,1.0708879293066087,0.0,1,0,1,17.0,0,False,False,False,False,True,False,True,40,Medium,1,1,71.8,1,100.0,"New device used, New location","New Device, New Location"
TXN-84C8BBF69256,USR0020,2454.5652128035144,2024-03-13 23:25:00.000000,jaipur,jaipur,Utilities,DEV-C894B8F5,mobile,Card,153095.35,success,192.96.196.139,,8578.713834176531,0.2860894034747372,1.0,0,0,1,23.0,1,False,False,False,False,False,True,False,40,Medium,1,1,51.8,0,100.0,"New location, Unusual time (night)","New Location, Night Activity"
TXN-32FC4ED4A06D,USR0020,5410.31286881371,2024-03-14 08:42:36.000000,kolkata,ahmedabad,,DEV-175B1F96,ATM,Wallet,147685.04,success,,,8578.713834176531,0.6305936274077356,2.0,0,0,1,8.0,0,False,False,False,False,True,False,True,20,Low,1,1,61.8,0,100.0,New location,New Location
TXN-3E3A44E74819,USR0020,7457.251963207814,2024-03-14 11:40:15.672605,jai,ahmedabad,Travel,DEV-C894B8F5,mobile,Card,140227.79,success,192.96.196.31,,8578.713834176531,0.8691725746728883,2.0,0,1,0,11.0,0,False,False,False,False,True,False,True,0,Low,1,1,51.8,0,100.0,Normal transaction,Normal
TXN-11A5D33200FD,USR0020,10264.317568158162,2024-03-18 22:50:52.000000,jaipur,ccu,Food & Dining,DEV-C894B8F5,mobile,Card,129963.47,success,192.96.196.21,,8578.713834176531,1.1963473102414162,3.0,0,1,0,22.0,0,False,False,False,False,True,False,True,0,Low,1,1,51.8,0,100.0,Normal transaction,Normal
TXN-2319987DBA60,USR0020,5629.7,2024-03-27 19:21:00.000000,jaipur,jaipur,Fuel,,mobile,UPI,124333.76,success,192.96.196.23,,8578.713834176531,0.6561640759595719,,0,2,0,19.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-E0FE3DB41A5A,USR0020,8869.45,2024-03-29 00:16:22.000000,jaipur,jai,Travel,DEV-175B1F96,mobile,Wallet,115464.32,success,192.96.196.29,,8578.713834176531,1.0337699102118454,3.0,0,3,0,0.0,1,False,False,False,False,True,True,True,20,Low,1,2,63.6,1,100.0,Unusual time (night),Night Activity
TXN-9786500A7C94,USR0020,11538.54348182177,2024-03-30 06:22:18.000000,jaipur,jaipur,Entertainment,,ATM,NetBanking,103925.78,success,,,8578.713834176531,1.3448634423981605,,0,4,0,6.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-AD1AC7D65570,USR0020,9007.817433417718,2024-04-02 10:04:29.870557,jaipur,jaipur,Travel,DEV-175B1F96,mobile,Card,94917.96,success,192.96.196.45,,8578.713834176531,1.0498971885910546,4.0,0,5,0,10.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-C1E09DDBF0AE,USR0020,6724.102315511705,2024-04-03 20:44:31.000000,jai,jaipur,Clothing,DEV-175B1F96,mobile,NetBanking,94917.96,pending,192.96.196.177,,8578.713834176531,0.7837210477494992,5.0,0,2,0,20.0,0,False,False,False,False,True,False,True,0,Low,1,1,51.8,0,100.0,Normal transaction,Normal
TXN-A935F458E3FF,USR0020,8404.0,2024-04-07 00:00:00.000000,jaipur,jaipur,Electronics,DEV-C894B,mobile,NetBanking,94917.96,failed,192.96.196.72,,8578.713834176531,0.9795198490797454,0.0,1,6,0,0.0,1,False,False,False,False,False,True,False,40,Medium,1,1,51.8,0,100.0,"New device used, Unusual time (night)","New Device, Night Activity"
TXN-7F340AC4ADD2,USR0020,5550.39,2024-04-13 01:24:36.387352,jaipur,jaipur,Utilities,DEV-175B1F96,web,NetBanking,89367.57,success,192.96.196.69,,8578.713834176531,0.6469201779073928,6.0,0,7,0,1.0,1,False,False,False,False,False,True,False,20,Low,1,1,41.8,0,100.0,Unusual time (night),Night Activity
TXN-1B623A7CDA19,USR0020,6862.7678,2024-04-14 17:11:00.000000,jaipur,jaipur,Food & Dining,DEV-175B1F96,mobile,UPI,74932.82,success,192.96.196.45,,8578.713834176531,0.7998830651743618,7.0,0,8,0,17.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-EDA8720130AA,USR0020,8306.79479456148,2024-04-17 10:29:00.000000,jaipur,jai,,DEV-175B1F96,mobile,Card,66626.02,success,999.168.1.1,,8578.713834176531,0.9681901931824459,8.0,0,9,0,10.0,0,False,True,False,False,True,False,True,0,Low,1,2,53.6,0,100.0,Normal transaction,Normal
TXN-0CB17A6C798C,USR0020,6112.768986314872,2024-04-18 11:48:57.000000,jaipur,jaipur,Travel,,mobile,Card,60513.26,success,192.96.196.126,,8578.713834176531,0.7124677004919671,,0,10,0,11.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-EB68058DC0A0,USR0020,8473.215898321623,2024-04-23 08:10:00.910855,jai,jaipur,Electronics,DEV-175B1F96,mobile,NetBanking,52040.04,success,,,8578.713834176531,0.9875872391651709,9.0,0,3,0,8.0,0,False,False,False,False,True,False,True,0,Low,1,1,51.8,0,100.0,Normal transaction,Normal
